volume,book,raw_entry
II,7,"IMR. GEORGE -BURGH, 170 acs.,
Gloster Co., Abington Par., 5 Sept.
1679, p. 1. Adj. the Old feild; Charles
Jones; John Waters; Gwynn’s Ridge,
&c. Trans. of 4 pers: Samll. Wheeler,
Samll. Chapman. (Note: Record mutilated & torn from book.)"
II,7,"RICHARD CREEDLE, 220 acs., Gloster Co., on the North Riv,,-p. 1. Adj.
Mr: .Tho. Tabb; land of Tompkins,
formerly Turner’s; to br. by the Chappell, Granted to his father; . Richard
Creedle, 8 June 1643 (2?) (Record as
above).
.MR. JOHN ARMESTEAD, 500 acs.,
S. side of Peanketank Riv., near Gwynn's
Ponds; along Queen’s Cr., to King’s Cr;
&c., 25 Sept. 1679, p.: 2. Granted to
Burton, 15 Sept. 1651, assigned to
Mr. Wm. Armestead & due sd. John,
“as sonn & heire. Re-surveyed by Robt.
Beverley, Surveyor of sd. Co., 22 July
1679. (Record as above.)"
II,7,"CHARLES ROANE, 700 ‘acs., Gloster Co., upon Dragon SW., p. 2. Adj.
John Cant, Thomas Dawkins, “RogerShackleford, Jno. Davies, Mr. Jno. Carver, James Reynolds &c. (Record as.
above.)"
II,7,"MRS. ELIZTH. BANISTER, 1600
acs., Gloster Co., Abington’ Par, 25
Sept. 1679, p. 3. Adj. land of .Maj.
John Starsbrooke, dec’d; Edwd. ‘Allin;
Mr. Wm. Craine’s plantation; Mr..John
Debnam; Mr. Stoakes; Cha. Smith;
along the Gr. Roade; adj. Robt: Todd;
Edward Munford; Jno. Williams; to
housé & plantation formerly leased by
Jno. Banister to John Bell; by Tindall’s
Cr; &c. Fot & dureing her natural! life,
& after he decease to her sonn John,
sonn & heire of John. Banister, dec’d.
&.in case of his decease without heires
of his body lawfully begotten, then to
his surviving sisters &c; 465 acs. granted to Peter Rigby, 12 Feb-1651, & sold
to sd. John; 1145 acs. by vertue of a
bill of sale from Coll. Geo, Ludloe to
sd. John, decd; due unto sd. Eliz. &
her son for trans. of :23 pers: Jer.
Wood, Tho. Toles, Wm. Davis, Jno.
Hyne, Samll. Mott, Xpr. Deins, Fra.
Browne, Mary Coleman, Xpr. Leucas,
Danll. Oliver,. Tho. Mampry, Griff.
Loyd,. Chas. Gallis, Jos. Oliver, Sa.
Swanson, Eliz. Jones,-Nat. Spencer, Ja.
Fisher, Robt. Walker, Job. Whitnell.
Rich, Bardly, Sam Ba , Hen. Waad.
‘Tho. Susan (?)."
II,7,"EDW. MUNFORD, 80 acs., Gloster
Co., 25 Sept, 1679, p. 4. 12 acs. being
an island about a mi. above Tindall’s
point; 68 acs. upon Fishing pt., by
Yorke Riv., by the Roade Path, to Robt.
Todd. 68 acs..due in right of his wife
Mary daughter of Jos. Watkins, who
purchased of John Fleete; the island
was this ‘day taken up by Mrs. Eliz.
Banister, widdow &c., who immediately
sould to. sd. Munford; further due for
trans. of 1 per: Jack,"
II,7,"MAJOR ROBT. BEVERLEY &
HENRY HARTWELL, 346 acs., Middlesex Co., 25 Sept. 1679, p. 4. Adj.
on Jamaica Land; John Jadwin; ‘neer
the path from Jamaica to the Towne:
Mr. Cock’s, &¢. Granted to Geo. Hooper, 21 Sept. 1674, deserted, & upon
petition granted the abovenamed. Trans.
of 7 pers: John Lee, Richd. Mathews.
Nicho. ‘Taylor, Mary Lee, Peter Sims,
John King, Elizth. Oxford."
II,7,"MR, - GEO.. GOODLOE. ~ 60 .acs.,
Middlesex Co., 25 Sept. 1679, p. 5.
N.W. side of Bryery Br.. adj. Mr. Rand.
Seager (Segar), & Mr. Abra. Weekes.
Trans. of 2 Negroes; Sarah & Moll.
CAVALIERS AND PIONEERS"
II,7,"MR. THOMAS WOOMBWELL, sonn
& heire to Mr. Tho. Woombwell, Gent.,
late of Isle of Wight Co; 650 acs., in
the Up. Par. of sd. Co., 25 Sept. 1679,
p. 5. In the forke of the 1st & 2nd br.
of the maine Black Water, comonly.
known by the name of Timber Neck;
part of 1050 acs. granted to Mr. George
Hardy, Mr. Tho. Wombwell & Peter
Hull Orphane, 15 July 1651, viz: 400
acs..to sd. Hull; & the residue betweene
sd. Woombwell & Hardy, who assigned
his whole right to sd. Woombwell, 20
Nov, 1654."
II,7,"WM. PHILLIPS, 3000 acs.. New
Kent Co., 25 Sept. 1679, p. 5. Upon
both sides of Totopotomows Cr; &
along Mr. John Page. Granted to him
18 Feb, 1673/4, & by reason of the
Late Troubles the pattent is lost & now
confirmed."
II,7,"ARTHUR DAVIES, of Surrey Co.,
461 acs. in Surrey & Is. of Wight
Counties; 25 Sept. 1679, p. 6. On both
sides of the first br. of the maine Black
Water Sw; adj..Mr. Fra. Reynolds (or
Raynors) line; Mr.- John Gutheridge,
Senr; to a gr. Pocoson, &c. 250 acs.
gtanted to Mr. Thomas Taberrer & Fra.
Higgins, of Is. of Wight Co., 14 Aug.
1652, who, on 1 May 1655, in sd. court,
surrendered to Richard. Williamson,
Orpht. of Richd. Williamson; who sold
to sd.-Davies, 24 Oct. 1672; 211 acs.
for trans. of 5 pers: Tony, Mingo,
Mathew, Negroes; Mary Estwood, Edwd.
Robinson. (Marginal nofation gives this
as 561 acres)."
