volume,book,raw_entry
II,10,"JAMES BINAM, 140 acs. (N. L.),
in Surry Co; S. side the main Black
Water Sw; on N. side of Coppohunk
Sw; down run of the Cattail Br., to his
oe 16 June 1714, p, 150. 15
Shill."
II,10,"SAMUEL BRIGGS, 290 acs. (N. L.),
Surry Co; on 8. side of the main Black
Water Sw; on S. side of Bly’s Br; &
down run of Procter’s Br; 16 June
1714, p. 150. 1 Lb., 10 Shill."
II,10,"THOMAS ANDREWS, JUNR., 225
acs. (N. L.), Surry Co., in Southwark
Par; adj. line of Thomas Andrews; 16
June 1714, p. 151. 1 Lb., 5 Shill.
‘CHARLES FLEMING, 732 acs. (N.
L.), Henrico Co; on N. side of James
Riv; beg. at his own land; crossing a
br. to the back river against Elk Island,
&c; 16 June 1714, p, 151. 40 Shill., &
Imp. of 7 pers: Robert Broomly, James
Dollard, Edwd. Morgan, Margt. McDaniel, Wm. Gobell, Dennis Sheehorne,
Margt. Sheppard."
II,10,"THOMAS ELDRIDGE (Elderidge),
370 acs. (N. L.), Surry Co; SW side
of the Warwick Sw: S. side of the main
Blackwater Sw: on S. side of Hales’
Br., ‘ewixe this & land of William
Heath; over run of the Saw-pitt Br; to
James Minge’s land; & down run of
a a Br; 16 June 1714, p. 151. 40
hill."
II,10,"NATHANIEL HARRISON, ESQR.,
310 acs. (N. L.), Surry Co; on S. side
of the main Black Water Sw; beg. on
E, side of Assamusock Sw., at mouth
of a br. that runs through the old Nottoway Town feilds to the northward of
the old fort; to land of Honble. Benjamin Harrison, Esqr., decd; by Bly’s
Br, dividing this & land of Szmuel
Briggs; 16 June 1714, p. 152. 55 Shill."
II,10,"CAPT. NATHANIEL RIDLEY, 815
acs. (N. L.), Is. of Wight Co; on S.
side of Motoway River; 16 Tune 1714,
p. 152. Imp. of 17 pers: Jonn Monger,
Jonn Hood, Anne In,s'esh, Francis Lee,
Thos. ‘Wilsva, Joyce Wilson, Joan Bidgood, Daniel Mathewes, Mary Mathewes, Philip Whedon, Eliza, Harris,
John Cary, Eleanore Cary, William
Balmer, Catherine Balmer, Thomas
Hobby, Catherine Hobby."
II,10,"GEORGE WILLIAMS, 260 acs. (N.
L.), Up. Par. of Surry Co; on W. side
of Stony Run; adj. William Blackburn;
Hezekiah Bunhill; Nathaniel Harrison;
Wm. Pully; Thomas Tyas; & Mr. Che.
Mozing; near the County Road; 16
June 1714, p. 152. 30 Shilf,"
II,10,"HENRY CLARKE, 100 acs. (N, L.),
Is. of Wight Co; on S. side of the
main Black Water Sw; on SE side of
Coshunkocraw (?) Sw; adj. Capt. Wm.
Brown; & John Wapple’s land; 16 June
1714, p. 153. 10 Shill."
II,10,"JOHN SUTTON, 500 acs. (N. L.),
King Wm. Co., in St. John’s Par; on
S. side of Mattapony Riv; beg. on lower
side of the mouth of Downs’ Br; to
Ralph Williams’ cor; to mouth of the
Jack Pond Sw; to Downes’ cor; 16 June
1714, p. 153. Imp. of 10 pers: Thomas
Ballard, Tames Merritt, James Ashecum,
John Sugbery, Robt. Butler, Matthew
Blackstone, Daniel Manister, Gilbert
Smith, Charles Rider, Robert Middleton."
II,10,"WILLIAM BYRD, 233 acs., (N. L.),
Up. Par. of Nansemond Co; at Sumertom; adj. his own line; & land of
Thomas & John Byrd; 16 June 1714,
p. 153. Imp. of 5 pers: John Dickenson, Dorothy Mayson, Sarah Bryan, John
Mackdonnel’s wife, James Bab’s wife."
II,10,"COL. THOMAS GODWIN, of Nansemond Co; 250 acs. (N. L.), Is. of
Wight Co; S. side of the main Black
Water Sw; on N. side of Black Cr.,
cor, of Barnaby Mackquinney’s land;
16 June 1714, p. 154. Imp. of 5 pers:
John Wyarey, Patrick Mackcotton, Valentine Hill, Mary Carrell, Richard
Glover."
II,10,"WILLIAM GRILLS, 400 acs. (N.
L.), King Wm. Co., in St. John’s Par;
on N, side of the N. forke of the Gr.
Herring Cr; adj. Col. Jenings’ land;
16 June 1714, p. 154. 30 Shillings, &
Imp. of 2 pers: John Born, Thomas
Robinson.
CAVALIERS AND PIONEERS"
II,10,"WILLIAM KEATON, 54 acs. (N.
L.), Pr. Anne Co; near the Black
Water, at Timber Neck Sw; beg. at his
own land; along Benja. Comings’ line;
16 June 1714, p. 154. Imp. of: Thomas Richards,"
II,10,"LEMUFL NEWTON, 48 acs. (N.
L.), Pr. Anne Co; at a place called the
Negro Sw., near Bowring’s River; adj.
emuel Newton; .George Kemp; John
Carroway; & Edwd. Davis’ line; 16
June 1714. p. 155. Imp. of: William
Ragdale."
II,10,"JAMFS BINAM, 330 acs. (N. L.),
Surry Ca; on S. side of the main Black
Water Sw; beg. at mouth of the CarTail Br; ta mouth of the Woolf-Pitt
Br, 16 June 1714, p. 155. 10 Shill.,
& Imp. of 5 pers: Adam Morris, Eliza.
Morris, Eliza. Morris, Junr., Mary
Morris. Traves Morris."
II,10,"CHARLES SAVIDGE, 120 acs, (N.
L.), Surry Co; S. side of the main Black
Water Sw: on E. side of Seacock Sw.,
cor. of his old land; 16 June 1714. p.
155. Imp. of 3 pers: James Mackcall,
Cornclius Hurlee, James Gahagan."
II,10,"JOHN LONG, 104 acs. (N. L.),
Essex Co., in St. Mary's Par; upon brs.
of Pumansend Cr; beg, about 34 of a
mile S. of Mr. Richard Buckner’s back
Quarter, otherwise called Palmer’s; cor.
of Francis Talliaferro & Henry Brice:
along line of Robert Bryant; to land of
the heirs of John Prosser; 16 June 1714,
p 156. Imp. of 2 pers: Anne Barbar,
Iohn Gouge."
II,10,"STEPHEN CHASTEANE, 280. acs.
(N. L.). Henrico Co; on W, side of the
Up. Manakin Town Cr: 16 June 1714,
p. 156. 30 Shill,
ROBERT LOYDE, 123 acs. (N. L.),
Ches. City: adj. Robt. Brookes; &
Koger Womsley’s line; 16 June 1714,
p. 156. Imp. of 3 pers: Francis Sanders, Henry Bredene, James Cooke."
II,10,"THOMAS PITMAN, JUINR., 250
acs. (N. L.). Low. Par. of Surry Co:
adj. Edward Boykins’; & Henry Hart’s
line; 16 June 1714, p. 156. Imp. of 5
pers: Wm. Smitten, John Brookes,
Edwd. Curant, Duke Langdale, Wm.
Selman."
II,10,"THOMAS ANDERSON, 105  acs.,
(N. L.), Pr. Geo, Co; on the Cat-taifl
& Reedy Brs; 16 June 1714, p. 157.
10 Shill."
II,10,"JOHN PLEASANTS, 541 acs. (N.
L.). Henrico Co; on brs. of Upnim
(Ufnum ?) adj, land of John Woodson;
16 June 1714, p. 157. Imp, of 11 pers:
Thomas Jones, Charles Evans, Fra.
Nicholls, Mary Lowder, Charles Subly,
Thos. Tindale, Thos. Hewit, Wm.
Stewart, Jno. Bombay, John Hewlet (or
Newlet), John Lynes. Note: ‘See an
order of Councill relating to this land
in the 254th page of this booke.”"
II,10,"CHARLES JONES, 230 acs. (N. L.),
Is. of Wight Co; on S, side of the main
Black Water Sw; beg. at mouth of a
br. on S. side of the Lightwood Sw.,
dividing this from land of Mr. Ethelred
Taylor; down Cabbin Br; 16 June 1714,
p. 157.. Imp. of 5 pers: John Seamore,
Henry Weeder, Matthew Porter, Mattw.
Raysons, Geo, Gourney."
II,10,"JOHN HEDGPATH, JUNR., 443
acs, (N. L.), Up. Par. of Nansemond
Co; on W. side of Mills’ Sw; 16 June
1714, p. 158. 45 Shill."
II,10,"THOMAS TERRY, 500 acs. (N. L.),
King Wm. Go., in St. John’s Par; in
the forke of the Woodyard Sw; on N.
side of the Ridge Road; 16 June 1714,
p. 158. 30 Shill., & Imp. of 4 pers:
John Ash, .Edwd. Betleson, Catherine
Connell, Richd. Griffis."
II,10,"JOHN RICHARDS, 758 acs. (O. L.),
K. & Q. Co., in St. Stephen’s Par; on
the Draggon Sw; on lower side of the
mouth of Robin’s Br; adj. Nicholas
Smith's land; & William Richards’
Plantation; 16 June 1714, p, 158. Part
of 1676 acs. granted his father, John
Richards, dec’d., 16 Oct. 1681."
II,10,"JOHN HITCHCOCK, 60 acs. (O.
L.), Jas. City Co; on W, side of Chicka-
hominy Riv; beg. on a br. of Hog-Pen
Meadow; along Thos. Rogers, to PeaseHill Run; to Thomson’s cor; 16 June
1°14, p, 159, Part of 1250 acs. granted
Edwd. Cowles, decd. in 1661 (but nor
recorded until 1711 upon petition of
Thos. Cowles, Junr.); also part of a
greater quantity conveyed by Capt.
Thomas Cowles, son & heir of sd. Edward, to sd, Hitchcock. who is in’ quiet
& peaceable possession of sd. 60 acs.,
ac,"
II,10,"SAMUEL DUCHIMIN, 816 acs, (0.
& N. 1.), Essex Co; about 2 mi. from
Rappa. River; beg. at patent of Robert
Pain. decd., near br. of Cockell Cr.
running into Lucas’ Cr; on line of Mrs.
Behethiern Gibson; by a Ridge Path to
Portobscca Indian Town, cor. to Mr.
Edwin Thacker; to James Cogghi!l, in
a br, of Portobacco Cr; 16 June 1714,
p. 159. $60 acs. granted Capt. Alexander Fleming, 14 Sept. 1667. Imp. of
6 pers: Henry Stapleton, Wm. Mann,
Wm. Duff. Margaret Collins, Pierce
Callee, Michael Spiller."
II,10,"THOMAS YOUNG, 356 acs. (O.
L.), Jas. City Co; N. side of James
River, adj. Nicholas Moyser; Mr, Wm.
Blaikley; John Watson; & Thomas
Denkins; 16 June 1714, p. 159. Part of
$00 acs. granted Thomas Swan, Esqr..
U8 Dec. 1668, & by several conveyances
is become the inheritance of sd. Young."
II,10,"CHRISTOPHER HUDSON, 98734
acs. (QO. L.). New Kent Co; 16 June
i7t4, p. 160. Due by conveyance, 387
acs, being his proportionable part of
“surplus land within bounds of patent
granted Andrew Davis, John Webb &
John Longworthy;.15 Dec. 1673. Granted by order &c.; 24 Oct. 1711; 1 Bb,
15 Shill.. & Imp. of: John Baxter.’"
II,10,"WILLIAM GLOVER, 100 acs, (N.
L.), Surry Co; on S. side of the main
Black Water Sw; beg. at mouth of Old
Town Sw; to Hinchea Guillam’s land;
16 June 1714, p, 160. 10 Shill."
II,10,"ROBERT ANDROS. 165 acs. (N.
L.). Up. Par, of Surry Co: on S. side
of the Horse Meadow Br; adj. his own
land; & Edwd. Granthum; 16 June
1714, p. 160. 5 Shill., & Imp. of 3
pers: Nicho, Thomson, Eleanore Thomson, Anne Thomson."
II,10,"WILLIAM ROOKINS, 94 acs. (Esch.
L.), Surry Co., in Southwark Par; beg.
on S. side of Chipoaks Cr; adj. his own
land; Wm, Knott & Thos. Clarke; 16
June 1714, p. 161. Escheated from
Stephen Manwerins, dec'd., by inquisition under William Randolph, Gent.,
Esch’r., &c. 2 Lbs. Tobacco, &c."
II,10,"CHARLES EVANS, 577 acs. (N. L.).
Henrice Co; N. side of James Riv., on
head of Mill Cr; beg. on N. side of
the S. br. from the Beaver Ponds of
Tuckahoe Cr; along a br. of Genito
Cr; 16 June 1714, p. 161. 3 Lbs."
II,10,"JOHN ROGERS, PETER ROGERS,
EDWARD PIGG, JOHN YORK, &
THOMAS GRESHAM, 1525 acs. (N.
L.), on S. side of the N’most br. of a
fork of Mattapony River; about 2 mi.
above the Doeg Town. & about 9 mi.
above sd. fork; 16 June 1714, p. 162.
Imp. of 31 pers: Mary Cobb, Maret.
Ryan, Tho. Straughan, Tho. Standbridge,
Tho. Yallow, Thos. Smith, Alice Farrell,
Eliza. Wright, Tho. Wright, Wm.
Andress, John Edwards, Mathw. Cradock, Tho, Burten, Herbert Jeffrys, Eliz.
Smith, Joan Huberd, John Lewis, Mary
Lewis, Alice Osborne, John Garrett,
Giles Rogers, Daniel Emes, John
Downer. Peter Gustavas, Eliza, Warding, James Parkes, Mary Cranwell,
Walter Blys, John Pate, Thos. Gosnold,
Mary Read."
II,10,"SIMON JEFFREYS, 66 acs. (Lapsed
L.), Jas. City Co; on Up. side of
Peise-Hill Cr; beg. at Potter’s Field
Deviddent; 16 June 1714, p. 162,
Granted John Soane, 21 Oct. ‘1687, on
condition of seating & planting, which
he failed to do, &c. Now granted for
Imp. of 2 pers: John Adams, Thomas
T.co,"
II,10,"WILLIAM GRILES, 400 acs, (N.
L.), Henrico Co; on N. side of Apamatock River, at a place known by name
of the Scpponey Town; beg. on the river
CAVALIERS AND PIONEERS
being the lower part of sd. Town by
the fuot of the hills, down Sapponey
Creek; 16 June 1714, p. 162. 40 Shill."
II,10,"ANDREW ROSS. 460 acs. (N. L.).
Up. Par. of Nansemond Co; SW’ side
of the Knuccles Sw. of Summerton, &
on SW side of the Long Br. out of
said Sw; adj. Wm. Hood's: & James
Coles’ line; 16 June 1714, p. 163.
imp. of 10 pers: John Lock. Anne
Peitce, Jacob Jacob, Daniel Hayley.
Antho. Caru (or Carn), Fhos. Taylor,
Mary Fans, Tho. Mustar, Mary Ryle.
domes Gray."
II,10,"MR. CHARLES FLEMING, 670 acs.
(N. L.), Henrico Co; S. side of James
River; beg. on N .side of a small br.,
fear a gr. point of Rocks opposite
egainst the middle of Elk Island; to N.
side of Willse’s €r; 16 Junc 1714, p.
864. Imp. of 14 pers: John Lightfoot,
‘hos. Harlong, Joseph Day, Mary Hole,
Eliza, Nash, Charles King, Eleanore
Demsey, Wm. Stephens, Wm, Gentleman, Fhos. Grant, John Collins, Nichotas Fitchcomb, Anne Meeds, Rachel (?)
Gardner,"
II,10,"EDWARD JONES, 215 acs, (N. L.),
Is. of Wight Co; S. side of the main
Black Water Sw; on W. side of a br.
of Round Hill Sw; adj. Mr. Wm, Edwards’ fand; & Wm, Dawes’ line; 16
June i714, p. 164: 2 Lb., 5 Shill."
II,10,"ROBERT RIKES. of Nansemond Co;
430.ecs. (N. L.), Is. of Wight Co; on
S. side of the main Black Water’ Sw:
cor. of Mr, Richd. Washington’s land;
16 June 1714, p. 164. 15 Shill., &
Imp. of 6 pers: John Frizel, Matthew
Raven. Anne Atwood, Blanch Paschue,
Jcan White, Thos. Symes."
II,10,"WALTER LASHLY, 280 acs. (N.
L.}, Surry Co; S. side of Nottoway
River; & on E,.side of the Cyprus Br;
16 Juné 1714 p. 164. 30 Shill."
