volume,book,raw_entry
II,11,"JOHN DAVIS, 325 acs. (N. L.),
King Wm. Co., including Elk Neck;
above mouth of Gunstock Sw., on N.
side of Pomonkey River; 20 Feb. 1719,
p. t. Imp. of 7 pers: Edward Lem,
William Thatchergood, Walter James,
Thomas Wheler, ‘Rebecca Doson, Mary
West, John Webb."
II,11,"JOHN ELLIS, of K. & Q. Co; 400
acs. (N. L.), King Wm. Co., in St.
John’s Par; on N. side of the South
River above John Hubbard, Junr., & on
back of land of John Madison, Junr; 20
Feb, 1719, p. 1. 40 Shill."
II,11,"SAME. 400 acs; same location, date,
& page. 40 Shillings."
II,11,"SAME. 400 acs; same location, &
date; page 2. Adj. Mr. Madison, Jr; &
John Madison. 40 Shill."
II,11,"ADOLPHUS HENDRICK, 490 acs.
(N. L.), King Wm. Co., in St. John’s
Par; on N. side of Pamunkey River;
adj. Col. Hill’s cor. of Turkey Neck
land; 20 Feb. 1719, p. 2. 50 Shill."
II,11,"JOHN MADISON, JUNR., of K. &
Q. Co; 400 acs. (N. L.), King Wm.
Co; 20 Feb. 1719, p. 3. Beg. at cor.
of John Hubbard, Junr., on N. side of
the South river; to S. side of a branch;
to hickory on top of a Great Stone on
N. side of the river. 40 Shill."
II,11,"BENJAMIN WOOD, 400 acs. (N.
L.), King Wm, Co; on S. side of Mattapony Riv., & on S, side the South River;
20 Feb. 1719, p. 3. Adj. Arthur Smith;
& Robert Jones. 40 Shill."
II,11,"ROBERT POLLARD, JUNR., of K.
& Q. Co; 400 acs. (N. L.), King Wm.
Co., in St. John’s Par; on S. side of
Mattapony main River; adj. the Honoble.
Alexander Spotswood, Esqr; 20 Feb.
1719, p. 4. 40 Shill."
II,11,"JONATHAN FISHER, 400 acs. (N.
L.), King Wm. Co; in the fork of the
Gum Sw., on S. side of Mattapony Riv;
on S. side the gum dismals; adj. Richard
Turner; 20 Feb. 1719, p. 4. 40 Shill."
II,11,"JOHN HUBBARD, JUNR., 250 acs.
(N. L.), King Wm. Co; on S, side of
Mattapony Riv., & on N. side the South
River; 20 Feb. 1719, p. 4. Adj. Daniel
Coleman; & nigh John Madison, Juntr.
Imp. of 5 pers: John Coop, Josias
Adams, John Hale, Margarett Buston,
John Stiles."
