volume,book,raw_entry
V,24,"TULLY ROBINSON, 31 acs. of
Marsh Land in Pr. Anne Co. called
& known by the Name of the sheep
Island, near long Island and the
Marsh of the sd _ Robinson,
Surrounded with a Cr.; 20 Sep
1745 in the 19th year of our Reign
of George the Second by William
Gooch Esq. our Lieutenant
Governor and Commander in Chief
at Williamsburgh, p.1. 5 Shill."
V,24,"DAVID LOGAN, 192 acs. Orange
Co. on Shanadore Riv. and down
Cathies Riv., adj. William
Thompson & Samuel Giving; 20
Sep 1745, p.4. £1."
V,24,"JOHN NEALANDS, 330 acs. that
part of Orange Co. designed to be
called Augusta, on the S side of a
Br. of Goose Cr.; 20 Sep 1745,
p.4. £1.S15."
V,24,"JAMES STONE, 178 acs. Orange
Co. on the brs. of James Riv. on
the W side the Blue Ridge, on a br.
of Lunies Mill Run, on a Ridge; 20
Sep 1745, p.6. £1."
V,24,"MORGAN’ BRYAN, 400 acs.
Orange Co. on the S_ side of
Linwell’s Cr. Joining to a Tract of
Land Surveyed for Jost Hyte, on
the N side of a Ridge; 20 Sep
1745, p.8. £2."
V,24,"JOHN BALFOUGHT, 400 acs. in
that part of Orange Co. designed to
be called Augusta on a N Draft of
the North Riv. of Shanando bet.
Stover’s Mill Cr. and the Naked
Cr., on a Ridge, on the N side of a
Glade; 20 Sep 1745, p.9. £2."
V,24,"ROBERT MARTIN, 400 acs. in
that part of Orange Co. designed to
be called Augusta, on Gilgo run,
Crossing a Br. of the Hawksbill; 20
Sep 1745, p.11. £2."
V,24,"JAMES BEARD, 400 acs. in that
part of Orange Co. designed to be
called Augusta on the North Riv. of
the Shanando above the fork of the
sd Riv., adj. William Thomson the
Younger & Alexander Thomson;
20 Sep 1745, p.13. £2."
V,24,"GEORGE ROBINSON, 191 acs.
Orange Co. on the W side of the
blue Ridge, adj. John Buchanan; 20
Sep 1745, p.15. £1."
V,24,"JAMES COLE, 400 acs. Orange
Co. on the W side of the Blue
Ridge, adj. Mark Cole; 20 Sep
1745, p.17. £2."
V,24,"THOMAS WALKER, 340 acs.
Orange Co. adj. John Powell; 20
Sep 1745, p.19. £1.S15."
V,24,"JOHN ANTHONY, 109 acs.
Goochland Co. on both sides of
Hardware Riv., adj. his own line &
Hugh Morris; 20 Sep 1745, p.21.
15 Shill."
V,24,"JULIUS ALLEN, 400 acs.
Goochland Co.on the N Brs. of
Little Guinea Cr., Near the S side
of the road; adj. John Watson,
Richard Hubbard, Stephen Mallet
& William Tabor; 20 Sep 1745,
p.23. £2."
V,24,"PHILIP WEBBER, 2,590 acs.
Goochland Co. on both sides of
Flemings Park Cr. of the N side of
James Riv. lying all round 200 acs.
of Land Ptd. to Robert Napier
Junior (& externally bounded), near
the N side of a run of Treasurers
Run; adj. David Mims, Daniel
Johnson, Henry Webb, Thomas
Ballow, Thomas Carter, Isham
Randolph Gent., John Bolling
Gent., Tarlton Fleming, Bowler
Cocke Gent, Ashford & Stephen
Hughes, Thomas Massie decd,
Leonard & Thomas Ballow, &
William Cabbel Gent.; 20 Sep
1745, p.25. £13. Whereas by Pat.
12 March 1739/40 Gtd. unto John
Woodson [PB 17 p.550] and
whereas the sd John Woodson hath
failed to make Cultiv. and Improv.
and Stephen Dabbs hath made
humbly Suit and hath obtained a G.
for the same Land which he has
Assigned unto Philip Webber.
[2,320 acs. of this 2,590 acs. was
included in Arthur Hopkins’s PB 31
p.353]"
V,24,"DOUGLAS BAKER, 400 acs.
Goochland Co. on both sides of the
Main Br. of Willis Riv., by the
edge of the Low Grounds; 20 Sep
1745, p.28. £2."
V,24,"JOHN ANTHONY, 400 acs.
Goochland Co. on both sides of
Hudsons Cr., adj. Micajah Clark;
20 Sep 1745, p.31. £2."
V,24,"WILLIAM BRADSHEW, 800 acs.
Goochland Co. on both sides of
Deep Cr.; adj. William Tabor, the
sd Bradshew & Samuel Nuchols;
20 Sep 1745, p.32. £4."
V,24,"JAMES ANDERSON, 400 acs.
Goochland Co. among the Brs. of
Little Guinea Cr. and Tearwallet
Run; adj. Stephen Cox, Samuel
Atkinson, Thomas Anderson, Paul
Pigg & John Williams; 20 Sep
1745, p.34. £2."
V,24,"JOHN REYNOLDS, 400 acs.
Goochland Co. on both sides of the
Byrd Cr., adj. Abraham Venable &
Thomas Kent; 20 Sep 1745, p.36.
£2."
V,24,"JAMES RENTFROE, 148 acs.
Orange Co. on the West side of the
Blue Ridge, near the Buffillo Cr.;
20 Sep 1745, p.38. 15 Shill."
V,24,"FRANCIS CALLAWAY, 400 acs.
Goochland Co. on both sides of
Tommahawk Sw., on the Edge of a
Meadow; 20 Sep 1745, p.40. £2."
V,24,"JOEL WATKINS, 150 acs.
Goochland Co. adjacent to
Appamatox Riv. & Richard Parker;
20 Sep 1745. p.42. 15 Shill."
V,24,"JOHN HUNTER, 200 acs.
Goochland Co. on both sides of
Crooked Cr. of Slate Riv.; 20 Sep
1745, p.44. £1."
V,24,"JOSEPH MAYO, 100 acs.
Goochland Co. on the S side of
Fluvanna Riv. adj. William Mayo
Gent.; 20 Sep 1745, p.46. 10
Shill."
V,24,"JOSEPH MAYO, 1,450 acs.
Goochland Co. on both sides of
Fluvanna Riv. above  Buffelo
Island, crossing Porridge Cr., to
the upper end of Slaughter alias
Chace Island, crossing Stone Wall
Cr.; 20 Sep 1745, p.48. £1.85.
1,200 acs. part formerly Gtd. unto
William Mayo dec’d by 4 several
Patents bearing Date Respectively
30 January 1741/42 [PB 20 p.89,
p.91, p.94 & p.96 to Colo. William
Mayo, Gent.] and by him devised
by his last Will and Testament to
the sd Joseph Mayo 1,200 acs. and
250 acs. the residue never before
Gtd."
V,24,"MICHAEL DUNALOW, 288 acs.
Brunswick Co. on both sides of
Stony Hill Run; adj. Isaac Hous,
Tilman, Dunnavant & Hows; 20
Sep 1745, p.50. £1.S10."
V,24,"SAMUEL BRIDGWATER 400 acs.
Goochland Co. on S Brs. of
Randolphs Cr.; adj. Stephen
Hughes, Isaac Bates, Thomas
Edwards & Joseph Dabbs; 20 Sep
1745, p.52. £2."
V,24,"BENJAMIN BORDEN, 800 acs.
Orange Co. on the North Br. of
Sherando Riv., near the Gap Where
the River runs thro the Mountains,
near a Point of Rocks, on a Stony
Point, to the Chimney Rock; 20 Sep
1745, p.54. £4."
V,24,"WILLIAM PETTEPOOLE, 380
acs. Pr. Geo. Co. on the N side of
Sappone Cr., near his old Barn, in
a small Slash or Drain, adj. his 49
acs. from Westmoreland & Robert
Warren; 20 Sep 1745, p.56. £2."
V,24,"RICHARD CARTER, 400 acs. Pr.
Geo. Co. on the S side of Sapone
Cr., on both sides of the Miry Br.
adj. John Goodwyn; 20 Sep 1745,
p.58. £2."
V,24,"JAMES RICHARDSON, 390 acs.
Pr. Geo. Co. on both sides of
Sappone Cr., at a large Rock below
the Governors Road; 20 Sep 1745,
p.60. £2."
V,24,"GEORGE BOOTH, JUNIOR, 400
acs. Pr. Geo. Co. on the Lower
side of Turkey Egg Cr., adj. his
own lines & Matthis; 20 Sep 1745,
p.62. £2. [Included in his 1,854
acs. in PB 28 p.351]"
V,24,"WILLIAM PETTEPOOLE, 300
acs. Pr. Geo. Co. on the N side of
Sappone Cr., in a Slash, adj. the L.
he Purchased of Joseph Stroud; 20
Sep 1745, p.63. £1.810."
V,24,"JOHN MAY, JUNIOR, 800 acs.
Pr. Geo. Co. on the head Brs. of
Great Cr., on a fork of the Rockey
Run; adj. Blackstone now
Williamson’s, Richard White,
Jones, Raney & Walker; 20 Sep
1745, p.66. £4."
V,24,"JOSEPH CARTER, 400 acs. Pr.
Geo. Co. on the S side of Sappone
Cr., at the Miry Br.; adj. his
Brother Richard Carter, Thomas
Wynn, Thomas Hunt & John
Goodwynn; 20 Sep 1745, p.68.
£2."
V,24,"RICHARD DENNIS, 740 acs.
Amelia Co. on the Lower side of
the Middle Seller Cr. of Deep Cr.;
adj. Peter Leath, Bolling [her line]
& Vaughan; 20 Sep 1745, p.69.
£2. 340 acs. part thereof formerly
Gtd. unto the sd Richard Dennis by
Letters Pat. 13 Oct 1736 & 400
acs. the Residtie never before Gtd."
V,24,"JOHN VAWTER, 70 acs. Essex
Co. in the Parish of Saint Annes,
along a run called Popoman; adj.
Colo. William Robinson, Mr
William Gray, Gains, Daniel Noel,
Boleware, & Thomas Ramsey; 20
Sep 1745, p.71. for the Imp. of 2
Pers. whose Names are John Glen
and Patrick Donohoe."
V,24,"JOHN PEEBLES, 143 acs.
Brunswick Co. in the Fork of the
Cane Br., down Fountains Cr., adj.
James Parham & John Tuke; 20
Sep 1745, p.73. 15 Shill."
V,24,"CARY WILLS DANIEL, 400 acs.
Brunswick Co. on both sides of
Cedar Cr.; 20 Sep 1745, p.75. £2."
V,24,"JOHN PEOPLES, 286 acs.
Brunswick Co. on both sides of
Fountains Cr. adj. Peter Vinttant;
20 Sep 1745, p.76. £1.10.
HUGH WILLIAMS, 168 acs.
Brunswick Co. on the S side of
Cedar Cr., a Little below the Fork;
20 Sep 1745, p.79. £1."
V,24,"EDWARD BOOKER, 694 acs.
Brunswick Co. on the N side of
Stanton Riv., adj. Mattox May &
West Crook [Westbrook]; 20 Sep
1745, p.88. £2.S10. 200 acs. part
formerly gtd. John Ellis Junior by
Pat. 13 Oct. 1736 the Right & Title
whereof is become vested in the sd
Edward Booker & 494 acs. the
Residue never before Gtd."
V,24,"CHARLES ROSS, 450 acs.
Brunswick Co. on both sides of the
three Creeks, adj. Harwell; 20 Sep
1745, p.82. £1.S15. 100 acs. part
formerly Gtd. John Harwell by Pat.
7 Jul 1726 & 350 acs. the residue
never before gid."
V,24,"JAMES JUDKINS, 394 acs.
Brunswick Co. on the N side of
Fountains Cr. adj. Cook, Peoples
& Scot; 20 Sep 1745, p.84.
£1.S15. 50 acs. part formerly Gtd.
William Rainey by Pat. 5 Sep 1723
& 344 acs. the residue never before
Gtd."
V,24,"GEORGE PHILLIPS, 400 acs.
Brunswick Co. on the S side of
Nottoway Riv., Beg. at Thomas
Jones comer on the sd Riv.
Opposite to the Fork; 20 Sep 1745,
p.87. £2."
V,24,"JAMES COLEMAN, 274 acs.
Brunswick Co. on both sides of the
South fork of Allens Cr.; 20 Sep
1745, p.88. £1.S10."
V,24,"PETER WYTCH, 1,165 acs.
Brunswick Co. on the N side of
Fountains Cr. & up the Sw.; adj.
his own, Joshua Clark, Cook,
Robert Clark, Bishop, Thomas
Scott, Peterson & Ezell.; 20 Sep
1745, p.90. £3.S15. 115 acs. part
formerly Gtd. George Wyitch by
Pat. 5 Sep 1723 [George Wyche,
Is. of Wight Co. in PB 11 p.263],
150 acs. other part formerly Gtd.
sd George Wytch by Pat. 7 July
1726 [George Wyche in PB 12
p.519] the Right and Title of which
sd 2 parcels of Land by divers
Mesne Conveyeances is become
Vested in the sd Peter Wytch, also
150 acs. other part of the above
Tract formerly Gtd. unto the sd
Peter Wytch by Pat. 5 June 1736
[Peter Wych in PB 17 p.86] and
750 acs. the residue never before
Gtd."
V,24,"JAMES BARNES, 400 acs.
Brunswick Co. on both sides of the
Second Fork of the Horse pen Cr.,
adj. Robert Williams; 20 Sep 1745,
p.93. £2."
V,24,"WILLIAM MALONE, 234 acs.
Brunswick Co. on the S side of
Taylors Cr. & both sides of the
Wolfpit Br., adj. his own &
Bennit; 20 Sep 1745, p.94. £1.S5.
DAVID LILES, 304 acs.
Brunswick Co. on Couches Cr.;
adj. his own line, Gillam &
Callwell; 20 Sep 1745, p.96.
£1.S10."
V,24,"WILLIAM GARRIOT, 165 acs.
Brunswick Co. on the S side of
Staunton Riv. and both sides of
Childreys Cr., adj. Mattox Mayes;
20 Sep 1745, p.98. £1."
V,24,"JOHN SIMS, 235 acs. Brunswick
Co. on the N side of Rattle Snake,
adj his own line; 20 Sep 1745,
p.100. £1.85."
V,24,"NICHOLAS EDMONDS, 201 acs.
Brunswick Co. on the E side of the
Little Cr., adj. Edmonds &
Riggby; 20 Sep 1745, p.101. £1."
V,24,"NICHOLAS EDMONDS, 174 acs.
Brunswick Co. on the S side of the
great Cr., in the Head of the great
Br.; adj. his own line, Lanier,
Stith, Lucas & Harroson; 20 Sep
1745, p.103. £1."
V,24,"JAMES FARGUSON, 270 acs.
Brunswick Co. on both sides of
Meherin Riv; 20 Sep 1745, p.105.
for the Imp. of 6 pers. whose
names are Matthew Crawley,
Edward Kent, Robert Pinnel, James
Creighton, Matthew Ward & John
Martin."
