volume,book,raw_entry
IV,16,"WILLIAM RANDOLPH of
Goochland Co., 2,400 acs. in sd
Co., N side Rivanna Riv., below
the Mountain Falls, up Mountain
Falls Cr.; adj. the Mountains &
Robert Adams; 1 Jul 1735, p.1.
£12."
IV,16,"JAMES STUART, 400 © acs.
Hanover Co., adj. Dansie &
Hudson; 1 Jul 1735, p.3. £2."
IV,16,"JOHN HENRY of Hanover Co.,
Gent., 1,250 acs. in sd Co.; on
both sides of the Main Fork of
James Riv., on the North Fork of
James Riv., on the South Fork of
sd North Fork, across Buck
Mountain Cr.; 1 Jul 1735, p.5.
£6.85."
IV,16,"LODOWICK ELAM, 400 acs.
Goochland Co.; S side of James
Riv., bet. Skin Quarter Cr. &
Butterwood Cr.; in Henrico Co.
Line, adj. Thomas Locket; 1 Jul
1735, p.7. £2."
IV,16,"JAMES WILLIAMS, 500 acs.
Orange Co., on the Main Br. &
crossing Several Brs. of Muddy
Run; 7 Jul 1735, p.9. £2.810."
IV,16,"JAMES WATSON, 1,750 acs.
Hanover Co.; both sides of Harris’s
Cr. & Beaver Cr.; adj. John
Thomas, Col. Meriwether, John
Mickie & John Rice; 7 Jul 1735,
p.l1. £6.S15. 400 acs. part
formerly Gtd. sd James Watson 25
Aug 1731 [PB 14 p.225]."
IV,16,"CHRISTOPHER ZIMMERMAN
(ZIMBERMAN), 440 acs. Orange
Co.; in the Great Fork of the
Rappahannock Riv.; on the Point of
a Fork of Potato Run, adj. Joseph
Cooper; 7 Jul 1735, p.14. 200 acs.
part formerly Gtd. sd Christopher
Zimmerman [Cimberman PB 12
p.483] 24 Jun 1726 & the residue
Gtd. him 25 Aug 1731 [Simberman
PB 14 p.250]."
IV,16,"BENJAMIN CAVE, 200 acs.
Orange Co.; in Fork of the
Rappidanne Riv.; adj. Bland
Ballard, John Wisdom, Charles
Blunt & Darby Queen; 7 Jul 1735,
p.16. £1."
IV,16,"THOMAS MONRO, 400 acs.
Orange Co., adj. Francis Thornton
Stirling Tract on Cannon’s Riv., on
the Rush Riv.; adj. William
Covington & Benjamin Berryman;
7 Jul 1735, p.17. £2.
ISAAC NORMAND, JUNR., 200
acs. Orange Co.; on the lower side
of Stonehouse Riv., up Hazel Riv.;
adj. Thomas Stonehouse, Courtney
Normand & Thomas Nicholson; 7
Jul 1735, p.19. £1."
IV,16,"BENJAMIN JOHNSON, 200 acs.
Hanover Co., on both — sides
Machunk Cr. & Turkey Run; adj.
Timothy Dalton & Capt. Dansie; 7
Jul 1735, p.21. £1."
IV,16,"RICHARD KIRKLAND of Pr.
Geo. Co., 200 acs. in sd Co.; on N
side of Jones Hole Sw. above his
Settlement, by the Road, adj.
Titmash; 7 Jul 1735, p.23. £1."
IV,16,"DAVID WINEFORD, 182 acs.
Goochland Co., both sides of
Indian Camp Br. of Deep Cr., on
the S side of James Riv.; adj.
Francis Eppes, John Pleasant,
Stephen Hughes & William Mayo;
7 Jul 1735, p.25. £1."
IV,16,"EDMOND FRANKLIN, 281 acs.
Amelia Co.; on S_ side of
Appamattox Riv. near the Mouth of
Licking Place Gully, upon Walkers
Cr., above George Marchbank; 7
Jul 1735, p.27. £1.S10."
IV,16,"THOMAS WATTS & JOHN
ZACHORY, 333 acs. Orange Co.,
in the Fork of the Rappidanne Riv.;
adj. Dickson, James Barber & Blan
Ballard; 7 Jul 1735, p.28. £1.815."
IV,16,"WILLIAM DUFF of King Geo.
Co., 2,400 acs. Orange Co., N
side the South Fork of Goard Vine
Riv., by Berryman’s Commodity
Mountain, on Duffs Mountain,
crossing Duffs Run & down Beaver
Dam Run; 7 Jul 1735, p.30. £2.
2,000 acs. part formerly Gtd. sd
William Duff by Pat. 17 Sep 1731
[PB 12 p.348, PB 13 p.299-300 &
PB 14 p.325]."
IV,16,"NICHOLAS MERIWETHER,
Gent., 1,020 acs. Goochland Co.,
on both sides of Rivanna Riv., by
the mouth of Meadow Cr.; adj.
Charles Lynch, John Carter Esq. &
Peter Jefferson; 19 Jul 1735, p.33.
400 acs. formerly gtd. Charles
Lynch 20 Jun 1733 [Linch PB 15
p.35] & by sd Lynch sold &
conveyed unto sd Nicholas
Meriwether; 220 acs. Gtd. sd
Nicholas Meriwether by Pat. 30
Nov 1734 [21 Nov 1734 in PB 15
p.370]."
IV,16,"EDWARD BOOKER of Amelia
Co., Gent., 3,050 acs. in sd Co.,
on Flatt Cr., by Anderson’s Path,
adj. John Farguson; 19 Jul 1735,
p.35. 2,050 acs. part formerly
Gtd. sd Booker by Pat. 28 Sep
1728 & 1,000 acs. ptd. by sd
Booker 31 Jul 1732 [PB 13 p.290
& PB 14 p.458 Henrico Co.]."
IV,16,"JOHN HYDE SANDERS, 400 acs.
formerly in Henrico Co. but now
Goochland Co.; on Stovalls Br.;
adj. Bartholomew Stovall; 19 Jul
1735, p.38. £2. Gtd. George
Stovall of Henrico Co. on 16 Jun
1727 [PB 13 p.89] & sold by him
to John Sanders; both Stovall &
Sanders failed to make cultiv. &
improv. and Gtd. to John Hyde
Sanders."
IV,16,"ABRAHAM LEWIS, 400 acs., in
Goochland Co., at the head of
Meadow Cr. on the S side of the
Rivanna Riv., E side of Piny
Mountain, adj. sd Abraham Lewis;
19 Jul 1735, p.40. £2."
IV,16,"PETER FORE, 125 acs. Goochland
Co., on both sides of Manacan GE:
adj. sd Peter Fore, James
Robinson, Peter Soublett, Joseph
Woodson, William Randolph &
Anthony Rapin; 19 Jul 1735, p.42.
15 Shill."
IV,16,"ABRAHAM LEWIS, 400 acs.
Goochland Co., both sides of
Meadow Cr. on the S side of the
Rivanna Riv.; 19 Jul 1735, p.44.
£2."
IV,16,"HENRY CLARK, 150 acs. Is. of
Wight Co. on S side of Maherin
Riv., W side of the Great Sw.; adj.
Samuel Clark, sd Henry Clark &
William Duglas; 19 Jul 1735, p.46.
15 Shill."
IV,16,"GEORGE WHITE, 145 acs.
Brunswick Co. on N side of Waqua
Cr.; 19 Jul 1735, p.47. 15 Shill."
IV,16,"ABRAHAM VENABLES, Gent.,
1,500 acs. Goochland Co. on the
South Garden among the Mountains
on Hardware Riv. South Br.; 19
Jul 1735, p.49. £7.S10."
IV,16,"ROBERT SLAUGHTER, 35 acs.
Orange Co., in the Great Fork of
the Rappahannock Riv., on the
Mountain run; adj. sd Slaughter,
Francis Thornton, & Henry Field;
19 Jul 1735, p.512. 5 Shill."
IV,16,"GEORGE WALTON, 1,150 acs.
Brunswick Co., on Quarrel Sw. &
White Oak Sw.; adj. Richard
Ledbetter & Henry Ledbetter; 19
Jul 1735, p.53. £5. 180 acs. part
formerly Gtd. sd George Walton on
28 Sep 1728 [John Walton PB 13
p.360] & by the sd Walton sold &
conveyed to the sd George Walton."
