volume,book,raw_entry
VI,31,"YEO AVERY, 452 acs. Amelia Co. bet.
the Brs. of the Beaver Pond & the Brs. of
West’s Cr. on Bear Br. of West’s Cr.; adj.
his own old lines, Edward Friend &
Robert Thompson; 20 Sep 1751, p.1. 5
Shill. 400 acs. Part gtd. sd Yeo Avery by
our Letters Pat. 28 Sep 1732 [Pr. Geo.
Co. PB 14, p.491] & 52 acs. the Residue
never bef. gtd."
VI,31,"WILLIAM CHILDREYS, 204 acs.
Amelia Co. on both sides of the North or
Ellis’s Fork of Flatt Cr., adj. Hurt; 20 Sep
1751, p.2. £1."
VI,31,"THOMAS TABB, 222 acs. Amelia Co.
on the Forks of Sandy Cr; adj. Isbell,
Dawson, Hans Hendrick, Joseph Echols,
Abraham Hurt & Quarles; 20 Sep 1751,
p.3. £1.85."
VI,31,"JOHN BRUNSKILL, Clerk, 400 acs.
Lunenburgh Co. on both sides of Middle
Fork of Blewstone Cr.; 20 Sep 1751, p.4.
£2."
VI,31,"THOMAS JOPLING, 300 acs. Albemarle
Co. on N side of the South Fork or Br. of
Rockfish Riv., adj. the Widow Upton &
the Widow Johnson; 20 Sep 1751, p.5.
£1.S10."
VI,31,"THOMAS JOPLING, 400 acs. Albemarle
Co. on S side of Rockfish Riv.; adj. his
own lines, Widow Upton & John Turner;
20 Sep 1751, p.6. £2."
VI,31,"JOHN LEWIS, 41 acs. Albemarle Co. on
the West side of Totier Cr.; crossing the
Courthouse Road; bet. the lines of sd
John Lewis, Hugh Morris & John Tuly;
20 Sep 1751, p.7. 5 Shill."
VI,31,"WILLIAM NEW, 214 acs. Albemarle
Co. in the Fork of James Riv. bet. the
lines of Dudly Digges & Benjamin
Cocke; 20 Sep 1751, p.8."
VI,31,"THOMAS HENDERSON, 400 acs.
Albemarle Co. on both sides of Rockfish
Riv., on Buck Cr., by the Fork of Davis’s
Cr., adj. Chiswell; 20 Sep 1751, p.9. £2.
PETER JEFFERSON & THOMAS
TURPIN, 528 acs. Cumberland Co. on
the S side of James Riv. on both sides of
Clear Br. which is a run of Dittua’s Br.;
adj. Joseph Bingley, Henry Bailey dec’d,
Peter Lookadoe, Mathew Agee, Abraham
Conley & John James Dupey; 20 Sep
1751, p.11. £2.S15."
VI,31,"PETER DANIEL, 800 acs. Louisa Co. on
both sides of Rogers Br.; adj. James
Daniel, William Robertson, Samuel
Thompson, John Cobrun & Vincent
Vass; 20 Sep 1751, p.12. £4."
VI,31,"PETER DANIEL, 390 acs. Orange Co.
on the Brs. of Paumunkey Riv. on W side
of the North Fork of Beaverdam Run;
adj. William Pratt, sd Burges, Thomas
Gully, John Collins & Michael Holland;
20 Sep 1751, p.13. £2."
VI,31,"VIVION DANIEL, 786 acs. Louisa Co.
on Negro Run; adj. James Coleman,
Archibald Carver & John Davis; 20 Sep
1751, p.15. £4."
VI,31,"JAMES DANIEL, 600 acs. Louisa Co. on
some of the small Brs. of Hiccory Cr &
the Head Brs. of Rogers Br., adj. William
Robertson; 20 Sep 1751, p.16. £3."
VI,31,"BENJAMIN HINSON, 50 acs. Louisa
Co. on the Lower side of Great Cawthan’s Run & the N side of the Southanna
Riv., adj. Thomas Johnson; 20 Sep 1751,
p.17. 5 Shill."
VI,31,"ROGER TAYLOR, 250 acs. Pr. Geo. Co.
on the S side of the Reedy Br. of
Blackwater, adj. Thomas Cheeves &
Bland; 20 Sep 1751, p.18. £1.S5."
VI,31,"NATHANIEL LEE, JUNIOR, 341 acs.
Pr. Geo. Co. on the S side of Bobbit’s Br.
in a Meadow; adj. James Butler, Thomas
Harwell, Lee & Raines; 20 Sep 1751,
p.19. £1.S15."
VI,31,"PETER LEATH, 213 acs. Pr. Geo. Co.
on S side of Warwick Sw.; adj. John
Man, Thomas Burges, Richard Burges,
Shan’s Raynes, Wallis, & Chamnus now
Paces; 20 Sep 1751, p.20. £1.S5."
