volume,book,raw_entry
VII,38,"THOMAS MIERS, 250 acs. Nansemond Co., Beg. at the mouth of a Gutt by Charles
Thomas's Mill the sd gutt dividing or running between the free school land and the sd
Miers, along a Cr. to the butter spring at the head of a small gutt; adj. sd Miers,
Anthony White, Richard Bond, Richard Powell, Robert Hattin & the free school Land;
20 Sep 1768, p.453. The sd Land being part of a pat. for 961 acs. gtd. William
Voscomb 5 Oct 1658 [PB 4, p.251 (352) which included John Ashcombe's 829 acs. in
PB 2, p.83 dated 7 Oct 1646 (adj. a place called Newgate, & Langleys Cr. a W br. of
Elizabeth Riv.)] The right & Title of which sd 250 acs. is since become vested in the
sd Thomas Miers."
VII,38,"JAMES WILLIAMS, Gent., 396 acs. Davis; & PB 29, p.388 to Charles
Halifax Co. on the brs. of Polecat Cr., Debnam]
crossing a bold br; adj. Echoles,
William Gent, Vaughan & Maclin; 20 JESSE EDWARDS, 138 acs. Brunswick
Sep 1768, p.454. £2. Co. on the N side of Totero Cr., adj.
John Hagood, Lucas, Harrison, &"
VII,38,"WILLIAM READ, 201 acs. Brunswick William Harrison; 20 Sep 1768, p.456.
Co. near a road; adj. William Edwards, 15 Shill. [See his PB 39, p.100 for the
Davis, Debnam, Slaughter & Tabb; 20 same land]
Sep 1768, p.455. £1. [Between Waqua
Cr. & Sturgeon Run. For Slaughter's NICHOLAS EDMONDS, 1,140 acs.
land see PB 14, p.509 to William Brunswick Co. on Raccoon br. [of the
Tilman; plus adj. PB 15, p.250 to John Great Cr; plus up a br. of Roses Cr. &
Tabb; PB 17, p.379 to William Edwards; up a br. of Sturgeon Run], near a road;"
VII,38,"PB 14, p.68 to John Davis & Baxter adj. Wood, Harrison, Campbell, Bates,
Debnam, Reaves, Stegall & his own
lines; 20 Sep 1768, p.456. £5.S15."
VII,38,"EDWARD FREEMAN, 300 acs.
Brunswick Co. on Buckquarter br.; adj.
Thomas Eave, John Eave & Wall; 20 Sep
1768, p.458. £1.S10."
VII,38,"JOHN FREDERICK MILLER, 370 acs.
Halifax Co. on the brs. of Mayo Riv.,
adj. Randolph; 20 Sep 1768, p.459. £2."
VII,38,"EVAN RAGLAND, 218 acs. Louisa Co.
adj. Isaac Morris, the sd Evan Ragland &
Edward Ragland; 20 Sep 1768, p.460.
£1.S5. [For Isaac Morris's land, see PB
37, p.207 to Jeriah Smithin on Mountain
Br]"
VII,38,"JOHN DOWELL, 128 acs. Louisa Co.
on some of the Spurs of the little
mountains, near the Bear spring on the
road, adj. James Coleman; 20 Sep 1768,
p.460. 15 Shill."
VII,38,"BENJAMIN HARRIS, 404 acs. Bedford
Co. on the head Brs. of Little Otter Riv.;
adj. Benjamin Orrick, Randolph, Womack, and Hall, Meade & Womack; 20
Sep 1768, p.461. £2. [Regranted to
Edward Harris in PB 41, p.103]"
VII,38,"EDWARD JONES, 120 acs. Amelia Co.
on the N side of Bush Riv.; adj. Jacob
McGehee, Randolph, & John Morton; 20
Sep 1768, p.462. 15 Shill."
