volume,book,raw_entry
V,22,"STEPHEN DEWEY Gent., 588
acs. Brunswick Co. on the S side
of Nottoway Riv., on Evans’s Path,
adj. Stokes; 1 Mar 1743/44 in the
17th year of our Reign of George
the Second, by William Gooch Esq.
our Lieutenant Governor and
Commander in Chief, p.1. £1.S15.
264 acs. part formerly Gtd. sd
Stephen Dewey by Pat. 20 Aug
1740 [PB 19 p.759 a regrant of
Henry Morris’s PB 14 p.86] & the
residue never before gtd."
V,22,"STEPHEN DEWEY Gent., 704
acs. Brunswick Co. on both sides
of Roses Cr., on Maclins Road &
up the main Road, adj. Ravenscroft
& Harrison; 1 Mar 1743/44, p.2.
£3.S10."
V,22,"GEORGE CARRINGTON, 5,650
acs. Goochland Co. on both sides
of Willis’s Riv. alias Willis’s Cr.;
crossing Bostons Br., Snow Quarter
Br., Cat Tail Br., Taylors Cr. &
Mill Br.; adj. Colo. Benjamin
Harrison, Joseph Price, Samuel
Glover & William Cannon; 1 Mar
1743/44, p.4. £14. 2,850 acs.
part formerly gtd. William Mayo
Gent. by Pat. 25 Aug 1731 [PB 14
p.274 on S side of James Riv., by
the Long Falls] and since conveyed
by sd William Mayo to sd George
Carrington & 2,800 acs. the
Residue never before Gtd."
V,22,"JOHN LIDDERDALE, 296 acs.
Brunswick Co. on the S side of
Crooked Cr.; 1 Mar 1743/44, p.6.
£1.S10.
Capt. JAMES NEVIL Gent., 1,850
acs. Goochland Co. on both sides
of Watkins’s Cr. of Fluvanna Riv.
and Hoopers Cr. of James Riv.;
adj. Joseph Hooper, Philip Mayo,
James Nevil, James Daniel &
Richard Taylor; 1 Mar 1743/44,
p.8. £9.85."
V,22,"WILLIAM COX, 380 acs.
Goochland Co. on both sides of
Crooms Quarter Br. of Willis’s
Riv. alias Willis Cr., adj. James
Bolling; 1 Mar 1743/43, p.10. £2."
V,22,"WILLIAM SHARPE, 372 acs.
Henrico Co. by a Br. of deep Cr.;
adj. John Russell, John Moore &
Thomas Cheatham; 1 Mar 1743/44,
p.ll. £2."
V,22,"BOLLING CLARK, 400 acs.
Goochland Co. on Totier Brs., adj.
Major Bolling & Charles Lynch; 1
Mar 1743/44, p.13. £2."
V,22,"DAVID LAWSON, 150 acs.
Goochland Co. adj. to the W side
of little Byrd Cr., adj. Jonas
Lawson & John Cole dec’d; 1 Mar
1743/44, p.15. 15 Shill."
V,22,"PHILIP MAYO, 4,300 acs.
Goochland Co. on the S side of
James Riv. and upper side of
Williss Riv. alias Willis’s Cr.,
crossing Mill Cr.; adj. James
Nevel, Joseph Hooper, George
Carrington & James _ Skelton,
Gent.; 1 Mar 1743/44, p.16.
£16.S10 600 acs. part formerly
gtd. Joseph Mayo Gent. dec’d by
Pat. 5 Sep 1723 [300 acs. Henrico
Co. in PB 11 p.238 & another 300
acs., same Co. & page]; 400 acs.
other part also gtd. sd Joseph Mayo
by Pat. 26 Jun 1731 [PB 14 p.175]
& the Residue never before Gtd."
V,22,"WILLIAM TOWNES, 748 acs.
Amelia Co. on the S side of
Appamatox Riv. & on both sides of
Woods Cr.; adj. Randolph, Osburn
& his own old Line; 1 Mar
1743/44, p.19. £2. 348 acs. part
formerly Gtd. sd William Townes
by Pat. 10 Jan 1735/36 [William
Towns, PB 16 p.526] & 400 acs.
the Residue never before Gtd."
V,22,"CHARLES RICHEY, 1,352 acs.
Amelia Co. on both sides of the
South Fork of Buffilo Riv., Beg. at
his first Survey at an old Horse
Pen, adj. John Bibb; 1 Mar
1743/44, p.20. £6.S15."
V,22,"JOHN TULEY, 250 acs. Goochland Co. on both sides of Totier
Cr., adj. Edward Scott; J Mar
1743/44, p.23. £1.S5."
V,22,"WILLIAM MATLOCK, 400 acs.
Goochland Co. among the Brs. of
the Byrd Cr., adj. John Cole dec’d.
& Thomas Massie dec’d.; 1 Mar
1743/44, p.25. £2."
