volume,book,raw_entry
IV,17,"JOHN DAVIS, 400 acs. Hanover
Co. on both sides of Hiccory Cr. &
on North & South Forks of sd Cr.;
10 Jan 1735/36, p.1. £2."
IV,17,"WILLIAM BOHANNON, 400 acs.
Orange Co. & St. Marks Par., by
the Horse Pen Br., down the Riga;
adj. Sharp, Hensley, and Thos. &
Anthony Foster; 10 Jan 1735/36,
p.2. £2."
IV,17,"GEORGE STEGALL, 400 acs.
Amelia Co., in the Fork of Wests
Cr., up Buckskin Fork, on the
Beaver Ponds of Wests Cr., adj.
Thos. Bottom; 10 Jan 1735/36,
p.3. £2."
IV,17,"WILLIAM MAYES, 400 acs.
Amelia Co., both sides of Flatt
Cr., on Walnut Br. of Flatt Cr.; 10
Jan 1735/36, p.4. £2."
IV,17,"WILLIAM MARSHALL. 793 acs.
Amelia Co., up the Beaver Pond
Br. of Deep Cr.; adj. William
Jackson, Thomas Neale, his own &
Thos. Branch; 10 Jan 1735/36, p.5.
10 Shill. 400 acs. Part formerly
Gtd. sd William Marshall by Pat.
11 May 1726 [PB 13 p.404, Pr.
Geo. Co.; however, the date refers
to his PB 12 p.350 in Spotsyl.
Co.], 298 acs. Part formerly Gtd.
him by Pat. 21 Aug 1734 [PB 15
p.292]."
IV,17,"HENRY WILLIS, Gent., 3,000 acs.
Orange Co., in the little Fork of
Rappahanock Riv., at the Foot of a
Stony Hill on the S side of the South
Branch of the North Riv., down the
Indian Run, 23 Jan 1735/36, p.8. £9.
600 acs. thereof Part of a Pat. for
3,000 acs. gtd. sd Willis by Pat. 1 Feb
1726/27 [PB 13 p.16 & Henry Irwin's
PB 11 p.196, Spotsyl. Co.]; 221 acs.
part formerly gtd. sd. Willis by Pat. 28
Sep 1728 [PB 13 p.333]; 400 acs. other
Part formerly gtd. sd Willis by Pat. 10
Sep 1735 [PB 16 p.206], the residue
1,779 acs. never Gtd."
IV,17,"RICHARD RANDOLPH of
Henrico Co., Gent., 1,782 acs., in
Brunswick Co. & Pr. Geo. Co., on
both sides of Bush Riv., in a great
Br.; adj. William Randolph Esq.,
& Williamson; 15 Mar 1735/36,
p.9. £9."
IV,17,"ROBERT ROSE, Clerk, 50 acs. of
Marsh L. in St. Anne’s Par. Essex
Co., bounded on the E & S by little
Occupacy alias Wasanonson Cr.,
adj. Epaphroditus Lawson &
Thomas Gregson decd; 15 Mar
1735/36, p.10. for 2 lbs. Tobacco
for every Acre. Part of a Pat. gtd.
William Moseley 18 Oct 1663 [PB
4 p.109(607), 18 Nov 1663].
Whereas by Inquisition Indented
taken in Essex Co. 19 May 1733
by Virtue of a Warrant directed to
John Robinson Esq. our Escheator
for the sd Co.; James Alderson,
formerly of sd Co., died Seised of
50 acs. Marsh Land which is found
to Escheat to us from sd Alderson;
And Whereas Robert Rose Clk.
hath made humble Suit and
obtained a G. for the same."
IV,17,"ROBERT ROSE, Clerk, 75 acs.,
St. Annes Par. Essex Co., adj.
John Harman; 15 Mar 1735/36,
p.11. for 2 lbs. Tobacco for every
Acre. Part of a Pat. gtd. John Hull
18 Mar 1662/3 [PB 5 p.148(19),
bet. main Brs. of Totoskey Cr.].
Whereas by Inquisition Indented
taken in Essex Co. 19 May 1733
by Virtue of a Warrant directed to
John Robinson Esq. our Escheator
for the sd Co.; James Alderson
formerly of sd Co. died Seised of
75 acs. in the sd Par. & Co. which
is found to Escheat to us from sd
Alderson; And Whereas Robert
Rose Clk. hath made humble Suit
and obtained a G. for the same."
IV,17,"SAMUEL WARREN, 158 acs.,
upper Par. in Nansemond Co., on
S side of Nottoway Riv., on the
Country Line [S87°E]; 31 Mar
1736, p.12. Part of a Pat. Gtd.
John Holloway Esq. 11 Oct 1728
of 4,736 Acs. [PB 13 p.297] &
since assigned to sd Warren."
