volume,book,raw_entry
VI,33,"JAMES TREMBLE, 180 acs. Augusta
Co. on a black Thorn a br. of the South
Br. of Potowmack; 8 Jun 1756, p.1. £1.
Fee paid"
VI,33,"LEWIS PARHAM, 137 acs. Brunswick
Co., along the Fort Road [East]; adj.
William Johnson, Edward Wesson,
William Randle & John Randle; 10 Jun
1756, p.1. 15 Shill."
VI,33,"LEWIS PARHAM, 516 acs. Brunswick
Co.; adj. Richard Upchurch, Edward
Wesson, William Johnson, Walton &
Sims; 10 Jun 1756, p.2. £2.S15."
VI,33,"JESSE BROWN, 328 acs. Nansemond
Co. on the S side of Nottoway Riv., on
the Country line [N87° W], down Lewis’s
br., in the Spring br.; adj. James Everitt,
Exum Lewis & Richard Williams; 16 Jun
1756, p.3. £1.S15."
VI,33,"JOHN STITH, 1,078 acs. Brunswick Co.
on the N side of Shining Cr; adj.
Nicholas Lanier [the redhead], John
Shell, Pase, & John Ingram; 16 Jun 1756,
p.3. £3.S10. 398 acs. part gtd. William
Stith by Pat. 28 Feb 1733/34 [PB 15,
p.69 a regrant of John Stith’s PB 13,
p.198 of 17 Feb 1727/28] & 680 acs. the
Residue never bef. gtd."
VI,33,"JOHN HALL, 304 acs. Lunenburgh Co.
on the lower side of Twittys Cr. adj.
Twitty & McGehe; 16 Jun 1756, p.5.
£1.S10. Whereas by Pat. 15 Mar 1744/45
Gtd. Stephen Dewey, then in Brunswick
Co. [PB 23, p.799], And Whereas the sd
Stephen Dewey hath failed to pay Quit
Rents and to make Cultiv. & Improv. and
Thomas Hall made suit & obtained a g.
for the same which he assigned unto sd
Stephen Dewey and by him assigned unto
John Hall."
VI,33,"LEMUEL FENTRES, JAMES FENTRES, JOHN FENTRES & WILLIAM
FENTRES, 263% acs. of Cypress swamp
Land in Pr. Anne Co. joining to their own
high Land, on the N side of the head of
long Cr; 16 Jun 1756, p.6. £1.S10."
VI,33,"CHRISTOPHER NORFLEET, 220 acs.
Nansemond Co. adj. the Southern br. of
Nansemond Riv., at a Gut by the Riverside formerly a landing place, across a
Gut to another Gut, along a path, adj.
Doctor Temble, Jeremiah Godwin &
Christopher Norfleet; 16 Jun 1756, p.7.
10 Shill. 100 acs. part gtd. William
Wright by Pat. 11 Oct 1665 [PB 5, p.464
(565) opposite Wm. Harrisons Landing
place] the right & title is since become
vested in sd Christopher Norfleet, 60 acs.
other part gtd. the sd Norfleet by Pat. 28
April 1711 [PB 10, p.35 at Tuckers
Neck] and 60 acs. Surplus land being
found within the bounds of the sd
Patents. [Apparently this land contains
Old Indian Fields. Norfleet’s PB 10,
p.35 was part of Thomas Hampton’s PB
1,p.422 & p.482 in Upper Co. of New
Norfolk, both dated 1637, which all
referenced the Old Indian Fields.]"
VI,33,"SAMUEL BARINTON & HENRY
JAMESON, 242 acs. of Swamp and
Ridges of Land in Norfolk Co., adj. unto
Wilebores Patent whereon the sd
Barinton & Jameson now live, near
Jonathan Methias; 16 Jun 1756, p.8.
£1.85."
VI,33,"WILLIAM SMITH, 63 acs. K. & Q. Co.,
crossing Dimmacks br., in a piney Old
field; adj. Mr Richard Tunstall & Joseph
Row; to a Sycamore lately planted for a
Corer between sd Smith and Row in a
Cornfield; 16 Jun 1756, p.9. 10 Shill."
VI,33,"JOHN CORPREW & JOSHUA CORPREW, 176 acs. of Cypress Swamp Land
in Norfolk Co., adj. their own high Land;
16 Jun 1756, p.9. £1."
VI,33,"JEREMIAH FOREMAN, RICHARD
FOREMAN & JAMES GRIMES, 180%
acs. Norfolk Co. adj. their own high lands
at Bare Quarter (Sw.), adj. Colonel
Samuel Boush & Samuel Smith, to a
Juniper (tree); 16 Jun 1756, p.10. £1."
VI,33,"WILLIAM CORPREW & JOHN CORPREW, 488 acs. Norfolk Co. on a
Cypress br. & a Cypress Sw.; 16 Jun
1756, p.11. 10 Shill. 400 acs. part gtd.
John Corprew dec’d by Pat. 29 Apr 1792
[29 Apr 1692, to John Corporoe in PB 8,
p.223, on Sympson’s Cr.] the right & title
whereof is since become vested in the sd
William & John Corprew and 88 acs. the
residue being Surplus land found within
the bounds of sd Pat."
VI,33,"WILLIAM STEVENSON, 200 acs. Augusta Co. on the Bare Spring a Br. of the
Dry Riv. at a place called the maple Sw.,
at the Head of the Spring; 16 Jun 1756,
p.12. £1."
VI,33,"JAMES JONES, 150 acs. Southampton
Co., adj. Benjamin Clements & William
Bowers; 16 Jun 1756, p.12. 15 Shill. [N
of the Meherrin Riv., the Flatt Sw. &
Coopers Br.]
THOMAS HARRIS, 400 acs. Cumberland Co. on both sides of Great Guinea
Cr.; adj. James Allen, Land formerly
surveyed for John Bostock, William
Wamack, & land formerly surveyed for
James Terry; 16 Jun 1756, p.13. £2."
VI,33,"JOHN TAYLOR, 120 acs. Augusta Co.
on the head of a Br. of Muddy Cr; adj.
Wood & Green, John Oneal; 16 Jun
1756, p.13. 15 Shill."
VI,33,"MARTHA MASSIE, 400 acs. Albemarle
Co. on the N side of Pedlar Riv.; adj. sd
Martha Massie, Colonel Lunsford
Lomax; 16 Jun 1756, p.14. £2."
VI,33,"HENRY KEY, 400 acs. Albemarle Co. in
Fendley’s Gap, on Rucker’s Run; adj.
Harmer & King & Company; 16 Jun
1756, p.14. £2."
VI,33,"JOHN BEARD, 402 acs. Lunenburgh Co.
on both sides of Callaways Waggon
Road, by a Glade, at his own Old upper
Corner near the head of Falling Riv., adj.
Bolling & Pleasants; 16 Jun 1756, p.15.
£2,"
VI,33,"WILLIAM BABB, 294 acs. Nansemond
Co., adj. Joshua Ward’s Orphan, Edward
Moore & Richard Webb; 16 Jun 1756,
p.16. the sd Land being part of 400 acs.
gtd. William Moore by Pat. 16 Dec 1673
[PB 6, p.504 which included sd Moore’s
300 acs. gtd. him 30 Oct 1662]. [Form
Page 3]"
VI,33,"JOHN GIBB, 1,195 acs. Brunswick Co.,
down the Wolfpit Br. & the little Cr.; adj.
Ravenscroft, Samuel Wright, Allen &
Hay’s; 16 Jun 1756, p.17. £6. [This
survey is S of Ravenscroft’s Patent which
included part of the Sappony Indian 6Mile square tract at Fort Christanna]"
VI,33,"MICHAEL FINNEY, 106 acs. Augusta
Co. on the W side the blue Ridge in the
fork of James Riv.; 16 Jun 1756, p.17.
15 Shill."
