volume,book,raw_entry
V,27,"EDWARD MOODY, 250 acs.
Albemarle Co. on both sides of
Cunninghams Cr. of the S side of
the Rivanna Riv.; 1 Dec 1748 in
the 22nd year of our Reign of
George the second, Sir William
Gooch Baronet our Lieutenant
Governor and Commander in Chief,
p.l. £1.85."
V,27,"JAMES FENDLY, 400 acs.
Albemarle Co. on both sides of
David’s Cr.; 1 Dec 1748, p.2. £2."
V,27,"WILLIAM FLOWERS, 215 acs.
Albemarle Co. on S side James
Riv. on both sides of middle Slate
Riv., adj. William Jones; 1 Dec
1748, p.3. £1.85."
V,27,"JOHN WARD, 300 acs. Albemarle
Co. on S side James Riv. & on
both sides Hollyday Riv., adj.
Henry Chiles; 1 Dec 1748, p.5.
£1.S10."
V,27,"CONSTANT PERKINS, 50 acs.
Albemarle Co. on S side of the
Fluvanna, adj. Constant Perkins
[his Line]; 1 Dec 1748, p.6. 5
Shill."
V,27,"CONSTANT PERKINS, 100 acs.
Albemarle Co. on the S side of the
Fluvanna, adj. the sd Perkins; 1
Dec 1748, p.8. 10 Shill."
V,27,"GEORGE HILTON, JUNIOR, 200
acs. Albemarle Co. on both sides
of Cunningham Cr. of the Rivanna;
1 Dec 1748, p.9. £1."
V,27,"JOHN COBBS, 115 acs. Albemarle
Co. on both sides of Cary Cr. of
the Rivanna, adj. Benjamin
Woodson; 1 Dec 1748, p.11. 15
Shill."
V,27,"JOHN GRAVES, 400 acs.
Albemarle Co. on Huffs Cr., adj.
Benjamin Stennet: 1 Dec 1748,
p.12. £2."
V,27,"GILES ALLEGREE, 390 acs.
Albemarle Co. on the N side the
Rivanna on the Brs. of Horsleys
Cr., adj. the sd Allegree & John
Cannady; 1 Dec 1748, p.14.
£1.S10."
V,27,"GILES ALLEGREE, 63 acs.
Albemarle Co. on the W side of a
Mountain, on Hanover Co. Line
[N65°W], adj. Thomas Ker; 1 Dec
1748, p.15. 10 Shill."
V,27,"ROBERT BABER, 200 acs.
Albemarle Co. on both sides Bear
Garden Cr. of Fluvanna; adj. Mr
Richard Cocke near the Mill,
Baber, Phelps, & Wentworth
Webb; 1 Dec 1748, p.17. £1."
