volume,book,raw_entry
VII,36,"WILLIAM MEAD, 183 acs. Halifax Co.
on both sides of Black Water Riv.; 27
Jun MDCCLIV [sic. It should read
MDCCLXIV = 1764], in the 4th year of
our Reign, George the Third and issued
by Francis Fauquier Esq. our Lieutenant
Governor and Commander in Chief of
our said Colony and Dominion at
Williamsburg, p.557. £1."
VII,36,"WILLIAM MOORE, 80 acs. Augusta
Co. ona Br. of Buffalo Cr. in the fork of
James Riv.; adj. Henry Kirkum; 27 Jun
1764, p.557. 10 Shill. Whereas by Pat.
13 Jun 1755 Gtd. John Nelson [PB 32,
p-600] and whereas the sd John Nelson
hath failed to pay Quitrents and to make
Cultiv. and Improv. and Andrew Hays
hath made Humble suit and hath
obtained a G. for the same which he hath
assigned to William Moore."
VII,36,"JACOB MIRE, 50 acs. Augusta Co. on
Shanando Riv. adj. his own Land; 27 Jun
1764, p.558. 5 Shill."
VII,36,"JOHN MASON, JUNIOR, 68% acs.
Sussex Co.; adj. John Underhill in the
College Line, sd Underhill's new Survey,
Hugh Ivey, Thomas Adkins & John
Wilkerson; 27 Jun 1764, p.559. 10 Shill."
VII,36,"JOHN PLEASANTS, 32 acs. Goochland Co. on Snow Quarter Br. on the S
side of James Riv., adj. William Farris,
Benjamin Harrison Dec'd & John
Salmon; 27 Jun 1764, p.559. 5 Shill."
VII,36,"JOHN PETTWAY, 204 acs. Bruns-wick
Co. adj. James Russell, Mabry, William
Smith & Johnson; 27 Jun 1764, p.560. 5
Shill. 164 acs. part being Part of a Pat.
for 485 acs. Gtd. to Hinshiah Mabury 5
Nov 1724/25 the Right & Title whereof
is since become vested in the sd John
Pettway And 40 acs. the residue never
before Granted."
VII,36,"DAVID PATTERSON & JACOB
LINDSEY, Church Wardens of Tillotson
Parish for them and their Successors for
a Glebe, 34 acs. Albemarle Co. on both
sides of a Br. of Taylor's Cr. [of Slate
Riv.]; adj. the Glebe Land, Nicholas
Morris, David Davidson & Edmund
Davidson; 27 Jun 1764, p.561. 5 Shill.
Unto the sd David Patterson & Jacob
Lindsey and to their Successors the
Church wardens of Tillotson Parish for
the time being, for ever to be set apart for
a Glebe To the only Use and Behoof of
the Minister of the sd Parish of Tillotson
and his Successors for ever. [For the
other Glebe land see PB 27, p.411 to
Arthur McDaniel; for Edmund
Davidson's see PB 28, p.184 to Arthur
McDaniel & for David Davidson's see
PB 28, p.178 to William Perkins]"
VII,36,"WILLIAM QUARLES, 15 acs. Caroline
Co. in Pamunka Riv. commonly known
by the name of Flemings Islands, Beg. at
the Eastermost end of the largest of these
Islands, thence up the main Stream of the
sd Riv. which divides those Islands from
Hanover Co., to the uppermost end of
the next Largest Island, thence down the
main Stream of sd Riv. that parts those
Islands from a Tract of 400 acs. formerly
Gtd. to Robert Fleming; 27 Jun 1764,
p.562. 5 Shill."
VII,36,"CLEMENT READ, 687 acs. Lunenburg
Co. on the S side of Little Roan Oak
Riv., adj. John Towns; 27 Jun 1764,
p.563. £1.S15. 354 acs. part Gtd. James
Terry by Pat. 30 Aug 1743 [PB 20,
p.562] the Right & Title whereof is since
become vested in the sd Clement Read
And 333 acs. the residue never before
Gtd."
VII,36,"HERMON RIEVES, 128 acs. Brunswick
Co. on the S side of Meherin Riv., adj.
Carter, Dupray, Hicks, Sikes & Brown;
27 Jun 1764, p.564. 15 Shill."
